RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Category Left	Index Right	Index Left	Pupil Size Right X [px]	Pupil Size Right Y [px]	Pupil Diameter Right [mm]	Pupil Size Left X [px]	Pupil Size Left Y [px]	Pupil Diameter Left [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Point of Regard Left X [px]	Point of Regard Left Y [px]	AOI Name Right	AOI Name Left	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Gaze Vector Left X	Gaze Vector Left Y	Gaze Vector Left Z	Eye Position Right X [mm]	Eye Position Right Y [mm]	Eye Position Right Z [mm]	Eye Position Left X [mm]	Eye Position Left Y [mm]	Eye Position Left Z [mm]	Pupil Position Right X [px]	Pupil Position Right Y [px]	Pupil Position Left X [px]	Pupil Position Left Y [px]	Port Status
1024576.4	14:19:42:702	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Saccade	3	4	25.9	25.9	4.7	24.2	24.2	4.3	538	305.5	519.8	273.4	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	26.3	15.8	601.5	-37.1	17.7	599.8	1209.2	666.9	1544.5	656.1	0
1024593.1	14:19:42:719	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.9	25.9	4.7	24.3	24.3	4.4	521.8	305.8	509.7	264.7	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	26.3	15.8	601.7	-37.2	17.7	600.5	1209.5	667.1	1545	656.1	0
1024609.7	14:19:42:735	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	26	26	4.7	24	24	4.3	523.2	299.7	515.9	262.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	26.2	15.8	601.7	-37.3	17.8	601.1	1210	666.7	1545.2	656	0
1024626.4	14:19:42:752	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.9	25.9	4.7	24.1	24.1	4.4	512.2	298.8	508.5	250.6	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	26.1	15.8	602.1	-37.4	17.8	601.9	1210.6	666.7	1545.8	655.8	0
1024643.1	14:19:42:769	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.8	25.8	4.7	24.1	24.1	4.4	511.8	294.1	505.8	255.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	26	15.8	602.2	-37.5	17.8	602.2	1211	666.6	1546.2	656.2	0
1024659.7	14:19:42:785	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.5	25.5	4.7	24.1	24.1	4.4	508.2	290.4	503.5	247.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	26	15.9	602.6	-37.6	17.8	602.7	1211.5	666.5	1546.7	656.1	0
1024676.4	14:19:42:802	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.6	25.6	4.7	23.9	23.9	4.4	508.2	290.9	503.4	247.7	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.9	15.9	602.6	-37.7	17.8	602.9	1212	666.7	1547.1	656.2	0
1024693	14:19:42:819	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.7	25.7	4.7	23.9	23.9	4.4	507.6	288.3	502.8	246.7	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.8	15.9	603	-37.8	17.8	603.3	1212.5	666.5	1547.5	656.2	0
1024709.7	14:19:42:835	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.6	25.6	4.7	24	24	4.4	506.7	286.2	503.3	242.6	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.7	15.9	602.9	-38	17.8	603.3	1213.1	666.4	1548	656.1	0
1024726.3	14:19:42:852	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.7	25.7	4.7	23.9	23.9	4.3	509.3	286.7	502.3	240.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.6	15.9	603.5	-38.1	17.8	603.9	1213.4	666.5	1548.5	656.1	0
1024743	14:19:42:869	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.3	25.3	4.6	24	24	4.4	508.2	285.4	503	239.8	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.5	15.9	603.4	-38.2	17.8	604.1	1214.1	666.4	1549.1	656.2	0
1024759.7	14:19:42:885	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.4	25.4	4.6	23.9	23.9	4.3	508.6	284.3	502.6	239.3	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.4	16	604.4	-38.3	17.8	604	1214.6	666.2	1549.5	656.4	0
1024776.3	14:19:42:902	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.5	25.5	4.6	23.9	23.9	4.3	508.5	283.9	502.4	239.4	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.3	15.9	603.8	-38.4	17.8	604.2	1215.1	666.3	1550.1	656.5	0
1024793	14:19:42:919	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.5	25.5	4.6	23.6	23.6	4.3	508.7	283.3	501.4	238.6	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.3	16	604.8	-38.5	17.8	604.4	1215.6	666.1	1550.5	656.5	0
1024809.6	14:19:42:935	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.4	25.4	4.6	23.9	23.9	4.3	508.8	284.7	501.2	239	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.1	16	604	-38.6	17.7	604.4	1216.1	666.2	1551	656.6	0
1024826.3	14:19:42:952	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.7	23.7	4.3	508.7	284.2	501.9	236.8	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.1	16	604.8	-38.7	17.7	604.4	1216.7	666.1	1551.4	656.6	0
1024843	14:19:42:969	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.2	25.2	4.6	23.7	23.7	4.3	506.9	288.8	501.9	241.5	validation1	validation1	-0.2	0.3	-0.9	-0.2	0.4	-0.9	25	16	605.5	-38.8	17.7	604.4	1217.5	666.5	1552.1	657.3	0
1024859.6	14:19:42:985	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.2	25.2	4.6	23.7	23.7	4.3	506.4	286.7	501.5	242.6	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.9	16	606.1	-38.9	17.7	604.8	1217.8	666.3	1552.4	657.2	0
1024876.3	14:19:43:002	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.3	25.3	4.6	23.6	23.6	4.3	505	291.8	502.7	244.4	validation1	validation1	-0.2	0.3	-0.9	-0.2	0.4	-0.9	24.8	16	605.8	-39	17.7	604.9	1218.2	666.6	1552.7	657.4	0
1024892.9	14:19:43:019	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.8	23.8	4.3	503.8	287.9	502	243.5	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.8	16	606.6	-39	17.6	605	1218.5	666.4	1553.1	657.3	0
1024909.6	14:19:43:035	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.8	23.8	4.3	501.4	287.9	502.7	245.3	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.8	16	607.2	-39.1	17.6	605.2	1218.8	666.7	1553.2	657.7	0
1024926.3	14:19:43:052	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.7	23.7	4.3	502.2	286.2	502.9	249	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.8	15.9	607.4	-39.1	17.5	605.3	1218.7	666.9	1553.2	658	0
1024942.9	14:19:43:069	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.3	25.3	4.6	23.7	23.7	4.3	501.5	285.9	502.9	251.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.8	15.9	607.8	-39.1	17.5	605.5	1218.7	667.1	1553.2	658.2	0
1024959.6	14:19:43:085	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.2	25.2	4.6	23.7	23.7	4.3	499.1	288.6	503.3	250.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.8	15.9	608	-39.1	17.5	605.6	1218.9	667.5	1553.2	658.2	0
1024976.2	14:19:43:102	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.5	23.5	4.3	498	289.3	503.7	253.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.8	15.8	608.2	-39.1	17.5	605.6	1219	667.7	1553.2	658.4	0
1024992.9	14:19:43:119	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.4	23.4	4.3	497.7	285.7	502.9	251.3	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.7	15.8	608.4	-39.1	17.5	605.8	1219.3	667.6	1553.4	658.2	0
1025009.6	14:19:43:135	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	24.9	24.9	4.6	23.3	23.3	4.3	496.8	284.7	503.3	252.6	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.7	15.8	609.2	-39.2	17.5	605.9	1219.7	667.7	1553.6	658.3	0
1025026.2	14:19:43:152	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.6	23.6	4.3	496.1	283.5	503.4	251.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.6	15.9	609.1	-39.3	17.5	605.9	1220.2	667.5	1554	658.2	0
1025042.9	14:19:43:169	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.4	23.4	4.3	496.3	287	502.8	251.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.5	16	609.6	-39.3	17.6	606.1	1220.6	667.3	1554.4	658	0
1025059.6	14:19:43:185	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.4	23.4	4.3	497.2	282.7	504	249.4	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.4	16.1	609.4	-39.4	17.7	606.5	1221.1	666.5	1554.4	657.3	0
1025076.3	14:19:43:202	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.4	23.4	4.3	497	282.8	504.5	250.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.3	16.2	610.2	-39.5	17.8	606.2	1221.6	665.8	1554.8	656.8	0
1025092.9	14:19:43:219	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	24.8	24.8	4.6	23.2	23.2	4.3	497.4	282.9	506.3	251.3	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.3	16.4	610.1	-39.5	17.9	606	1221.9	665.1	1554.8	656.1	0
1025109.5	14:19:43:235	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	24.9	24.9	4.6	23.2	23.2	4.3	498	282	506.4	250.5	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.2	16.5	610.3	-39.5	18	606.1	1222.2	664.7	1555	655.6	0
1025126.2	14:19:43:252	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	24.9	24.9	4.6	23.2	23.2	4.3	496.1	283.6	506.2	249.7	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.2	16.5	610.7	-39.5	18.1	606.1	1222.7	664.6	1555.2	655.4	0
1025142.9	14:19:43:269	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.4	23.4	4.3	498.8	283.2	506	252	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.1	16.5	610.9	-39.5	18.1	606.2	1222.7	664.7	1555.2	655.6	0
1025159.5	14:19:43:285	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	24.9	24.9	4.6	23.2	23.2	4.3	498.3	282	505.8	251.6	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.1	16.4	611	-39.5	18	606.2	1223	664.9	1555.2	655.8	0
1025176.2	14:19:43:302	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.3	23.3	4.3	497.5	283.3	506	253	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.1	16.4	611.3	-39.5	17.9	606.4	1223.1	665.4	1555.2	656.2	0
1025192.8	14:19:43:319	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.1	23.1	4.2	498.6	283.7	506.9	255	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.1	16.3	611.4	-39.5	17.8	606.3	1223.1	666	1555.1	656.8	0
1025209.5	14:19:43:335	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	24.8	24.8	4.6	23.3	23.3	4.2	497.6	281.6	508.2	257.7	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.1	16.1	611.8	-39.5	17.7	606.5	1223.4	666.5	1555	657.5	0
1025226.2	14:19:43:352	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.1	23.1	4.2	499.1	280.1	509.3	258	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.1	16	611.9	-39.6	17.6	606.7	1223.2	667.3	1555.1	658.2	0
1025242.8	14:19:43:369	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	24.8	24.8	4.6	23.5	23.5	4.2	498	280.2	507.6	259.5	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.1	15.8	612.1	-39.5	17.4	606.8	1223.3	668.2	1555.2	659	0
1025259.4	14:19:43:385	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.3	23.3	4.2	499	278.7	507	260.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.1	15.7	611.9	-39.5	17.3	606.9	1223.1	668.9	1555	659.7	0
1025276.1	14:19:43:402	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.3	23.3	4.2	499.1	282.3	507.7	260.8	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.1	15.5	611.9	-39.5	17.1	606.7	1222.9	669.9	1554.7	660.3	0
1025292.8	14:19:43:419	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.3	23.3	4.2	498.7	281.9	506.8	262.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.2	15.4	612	-39.5	17.1	607.1	1222.7	670.3	1554.6	660.9	0
1025309.5	14:19:43:435	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.6	23.6	4.3	499.7	279.7	507.2	262.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.3	15.4	612.4	-39.4	17	607.2	1222.4	670.7	1554.2	661.1	0
1025326.1	14:19:43:452	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.4	23.4	4.3	500	278.1	510.5	261.8	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.4	15.3	612.4	-39.3	17	606.8	1221.9	670.8	1553.5	661.3	0
1025342.7	14:19:43:469	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.6	23.6	4.3	500.4	277.1	509.9	263.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.5	15.3	612.7	-39.2	17	607	1221.5	670.8	1553.1	661.3	0
1025359.4	14:19:43:485	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	24.9	24.9	4.6	23.4	23.4	4.3	500.4	276.2	511.2	262.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.6	15.3	612.8	-39.1	17.1	607.6	1220.9	670.8	1552.4	661	0
1025376.1	14:19:43:502	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	24.9	24.9	4.6	23.3	23.3	4.3	500.2	276.8	510	262.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.7	15.4	613	-39	17.1	607.6	1220.3	670.7	1551.9	660.7	0
1025392.8	14:19:43:519	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.4	23.4	4.3	500.8	275.8	509	262.7	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	24.8	15.5	613.3	-38.8	17.2	607.8	1219.7	670.2	1551.1	660.4	0
1025409.4	14:19:43:535	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.6	23.6	4.3	500.2	277.1	508.7	262.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25	15.5	613.3	-38.8	17.3	608.6	1219	669.9	1550.4	659.9	0
1025426.1	14:19:43:552	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.6	23.6	4.3	501.2	276.2	511.2	260	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.1	15.7	613.5	-38.6	17.4	608.7	1218.3	669.3	1549.5	659.1	0
1025442.7	14:19:43:569	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.6	23.6	4.3	501.5	276.5	510.5	261.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.2	15.8	613.4	-38.5	17.6	608.7	1217.8	668.7	1549	658.6	0
1025459.4	14:19:43:585	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.6	23.6	4.3	501.6	275.3	509.4	261.5	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.3	15.9	613.4	-38.4	17.7	609.5	1217.3	667.9	1548.4	657.9	0
1025476.1	14:19:43:602	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.4	23.4	4.3	500.6	276.3	509.6	259.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.4	16.1	613.4	-38.3	17.9	609.1	1216.9	667.2	1547.8	656.9	0
1025492.7	14:19:43:619	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.3	25.3	4.6	23.6	23.6	4.3	500.3	278.2	508.5	258.3	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.5	16.2	613.4	-38.2	18.1	609.8	1216.4	666.5	1547.3	656	0
1025509.4	14:19:43:635	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.2	25.2	4.6	23.7	23.7	4.3	499.4	278.2	507.2	258.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.6	16.4	613.5	-38.1	18.2	609.3	1216	665.7	1546.9	655.4	0
1025526	14:19:43:652	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.2	25.2	4.6	23.8	23.8	4.3	500.2	277.1	505.3	256.7	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.6	16.5	613.8	-38.1	18.3	610	1215.5	665.2	1546.7	655	0
1025542.6	14:19:43:668	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.1	25.1	4.6	23.8	23.8	4.3	500.7	277.6	504.4	255.8	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.7	16.4	613.7	-38.1	18.3	610.4	1215.3	665.3	1546.4	654.9	0
1025559.3	14:19:43:685	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25	25	4.6	23.6	23.6	4.3	501.8	276.4	501.9	254.6	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.7	16.4	613.6	-38.1	18.3	610.5	1214.9	665.5	1546.4	655.1	0
1025575.9	14:19:43:702	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.4	25.4	4.6	23.9	23.9	4.3	501.8	277.2	503.1	253.4	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.8	16.3	613.5	-38.1	18.2	610.3	1214.8	666.1	1546.2	655.7	0
1025592.6	14:19:43:718	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.3	25.3	4.6	23.8	23.8	4.3	501.4	277	503.5	251.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.8	16.2	613.4	-38.1	18.1	610.8	1214.8	666.8	1546.3	656.2	0
1025609.3	14:19:43:735	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.2	25.2	4.6	24	24	4.4	501.5	277.4	500.7	252.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.8	16	613	-38.2	17.9	610.1	1214.8	667.5	1546.9	657	0
1025625.9	14:19:43:752	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.2	25.2	4.6	24	24	4.4	498.5	278.8	493.8	252.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.7	15.9	612.9	-38.3	17.7	610.4	1215.4	668.3	1547.8	658	0
1025642.6	14:19:43:768	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.3	25.3	4.6	23.8	23.8	4.4	498.9	279.4	494.4	250.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.7	15.7	612.7	-38.4	17.7	610.6	1215.4	668.9	1548	658.3	0
1025659.3	14:19:43:785	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.4	25.4	4.6	23.9	23.9	4.4	499.8	278.7	492	249.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.6	15.7	612.7	-38.4	17.6	610.4	1215.4	669.2	1548.4	658.7	0
1025675.9	14:19:43:802	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.5	25.5	4.7	23.8	23.8	4.4	499.4	277.6	490.5	249.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.6	15.6	612.5	-38.5	17.5	609.9	1215.5	669.3	1548.6	658.8	0
1025692.6	14:19:43:818	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.4	25.4	4.7	23.8	23.8	4.4	498.3	276.5	488.8	248.8	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.6	15.6	612.5	-38.5	17.5	609.8	1215.7	669.2	1548.8	658.7	0
1025709.2	14:19:43:835	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.4	25.4	4.7	24	24	4.4	496.9	278	489.3	249.3	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.6	15.7	612.7	-38.5	17.6	609.5	1215.7	669	1548.8	658.3	0
1025725.9	14:19:43:852	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	3	4	25.5	25.5	4.7	24.1	24.1	4.4	494.8	278.1	488	249	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.6	15.8	612.6	-38.5	17.7	609.5	1215.7	668.3	1549	657.8	0
1025742.6	14:19:43:868	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Saccade	Fixation	4	4	25.5	25.5	4.7	24.1	24.1	4.4	494.4	277.8	488.7	249.8	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.6	15.9	612.5	-38.5	17.8	609.1	1215.7	667.7	1549	657.2	0
1025759.3	14:19:43:885	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	4	4	25.6	25.6	4.7	24.3	24.3	4.4	493.3	277.9	487	249.7	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.5	16	612.2	-38.5	17.9	608.6	1215.9	667.1	1549.3	656.5	0
1025775.9	14:19:43:902	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	4	4	25.3	25.3	4.7	24.3	24.3	4.4	493.3	276.7	486	251.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.5	16.2	611.9	-38.5	18	608.3	1216	666.5	1549.4	656.1	0
1025792.6	14:19:43:918	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	4	4	25.3	25.3	4.7	24.1	24.1	4.4	491.6	275.5	485	250.4	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.5	16.3	611.5	-38.6	18.1	608.6	1216.2	665.9	1549.6	655.5	0
1025809.2	14:19:43:935	Trial001	Validation.jpg	0	7974.7	P04	Cyan	100	Eye	Fixation	Fixation	4	4	25.5	25.5	4.7	24.2	24.2	4.4	492.5	275.7	486.6	251.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	25.4	16.4	611.3	-38.6	18.2	608.1	1216.4	665.5	1549.8	655.1	0
